	id	sentence	sentiment
2116	594371e87e2302bfc44455a27	 If you 're burnt out on It 's a Wonderful Life marathons and bored with A Christmas Carol , it might just be the movie you 're looking for .	3
2117	9bd39b90638caf78dabc3ff5e	 It depends on how well flatulence gags fit into your holiday concept .	2
2118	53eaff05d138a632441249927	 Moonlight Mile does n't quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy .	3
2119	052953b8bdfe8a3b1c6417609	 It is an indelible epic American story about two families , one black and one white , facing change in both their inner and outer lives .	2
2120	f4948443eef6bd86672c2d32b	 Not as well-written as Sexy Beast , not as gloriously flippant as Lock , Stock and Two Smoking Barrels , but stylish and moody and exceptionally well-acted .	3
2121	a0c88af88aea508fe6ce89d4d	 Quite simply , a joy to watch and -- especially -- to listen to .	4
2122	a1817dc4e14ee81ad17344326	 A flawed film but an admirable one that tries to immerse us in a world of artistic abandon and political madness and very nearly succeeds .	2
2123	a534ca40233f39231bd979cb2	 The filmmakers wisely decided to let Crocodile Hunter Steve Irwin do what he does best , and fashion a story around him .	3
2124	ad9082b1ebe26574b9854ab3e	 A winning and wildly fascinating work .	3
2125	5cb7d440c7d18437215ea99a3	 We do get the distinct impression that this franchise is drawing to a close .	1
2126	e2f2e4895ed8e8f5eb95488ee	 Worth catching for Griffiths ' warm and winning central performance .	3
2127	f4544212f18c812f58b798ede	 The tone errs on the shrill side , tempered by a soft southern gentility that speaks of beauty , grace and a closet full of skeletons .	2
2128	629c36a4c69cbbb64283a09ab	 An interesting psychological game of cat-and-mouse , three-dimensional characters and believable performances all add up to a satisfying crime drama .	4
2129	471eb0ef8a871aff69b9779b0	 A meatier deeper beginning and\/or ending would have easily tipped this film into the `` A '' range , as is , it 's a very very strong `` B + . ''	3
2130	f7584b9fa28ca92d78359d838	 I love the robust middle of this picture .	4
2131	c0ad8679f67c90853c5014bfa	 The power of Shanghai Ghetto , a documentary by Dana Janklowicz-Mann and Amir Mann , rests in the voices of men and women , now in their 70s , who lived there in the 1940s .	3
2132	025415e4a625689aab5690a5c	 Maintains your interest until the end and even leaves you with a few lingering animated thoughts .	3
2133	0b1f8f9dc5842e7e0a9bae25e	 There is a beautiful , aching sadness to it all .	3
2134	08181de8d2ade600d2feaea57	 Paul Cox needed to show it .	1
2135	96e11a73708bb721a38259cdc	 It is up to you to decide if you need to see it .	2
2136	559717ea4d4e6ddfd7681ff0b	 If Divine Secrets of the Ya-Ya Sisterhood suffers from a ploddingly melodramatic structure , it comes to life in the performances .	1
2137	85f344c6092b9d62686455c35	 If you ignore the cliches and concentrate on City by the Sea 's interpersonal drama , it ai n't half-bad .	2
2138	63559104a0f1d7c77378c21f0	 There are n't too many films that can be as simultaneously funny , offbeat and heartwarming -LRB- without a thick shmear of the goo , at least -RRB- , but `` Elling '' manages to do all three quite well , making it one of the year 's most enjoyable releases .	4
2139	b950909bce5c70e55ced326b1	 Reign of Fire is hardly the most original fantasy film ever made -- beyond Road Warrior , it owes enormous debts to Aliens and every previous dragon drama -- but that barely makes it any less entertaining .	3
2140	fa2a73a919f98dbda86d09732	 An earnest , roughshod document , it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool .	3
2141	18d3cc26f2b3cd236c65a2138	 Samuel Beckett applied to the Iranian voting process .	2
2142	986c600a4d724ca9197cec75e	 The Bard as black comedy -- Willie would have loved it .	4
2143	5e0ff4ba0847ec4c1977b9186	 Another trumpet blast that there may be a New Mexican Cinema a-bornin ' . '	3
2144	06146a1743ce077b2318ff129	 ... the film 's considered approach to its subject matter is too calm and thoughtful for agitprop , and the thinness of its characterizations makes it a failure as straight drama . '	0
2145	00cc1aeef80afa6e453c7c733	 Tadpole may be one of the most appealing movies ever made about an otherwise appalling , and downright creepy , subject -- a teenage boy in love with his stepmother .	3
2146	c0acf2a57806af23305cd05d2	 This is a story that zings all the way through with originality , humour and pathos .	4
2147	f246a16512f06fd7e3b7a1a35	 As underwater ghost stories go , Below casts its spooky net out into the Atlantic Ocean and spits it back , grizzled and charred , somewhere northwest of the Bermuda Triangle .	1
2148	5041241a0c361d2f40a74ba79	 It is a challenging film , if not always a narratively cohesive one .	2
2149	f82e757d92f0e8239385a3d63	 Trapped wo n't score points for political correctness , but it may cause parents a few sleepless hours -- a sign of its effectiveness .	3
2150	91eedc4aa260b0ac46e4e27c0	 A rock-solid gangster movie with a fair amount of suspense , intriguing characters and bizarre bank robberies , plus a heavy dose of father-and-son dynamics .	3
2151	78d98121d05b83f62bdff1716	 It 's incredible the number of stories the Holocaust has generated .	3
2152	ac52d73feba832c1d43861ed8	 Just when you think that every possible angle has been exhausted by documentarians , another new film emerges with yet another remarkable yet shockingly little-known perspective .	3
2153	a78896493b7bbf6063540a271	 As they used to say in the 1950s sci-fi movies , Signs is a tribute to Shyamalan 's gifts , which are such that we 'll keep watching the skies for his next project .	3
2154	b335b0951d67f739477a8645f	 There 's no conversion effort , much of the writing is genuinely witty and both stars are appealing enough to probably have a good shot at a Hollywood career , if they want one .	3
2155	1f73d0f1f6feed4d9dbd26d5d	 Like a skillful fisher , the director uses the last act to reel in the audience since its poignancy hooks us completely .	4
2156	eaea7a84e7ce21ad9e1ec476e	 A film with contemporary political resonance illustrated by a winning family story .	3
2157	2137da0cf833a80d2755bad36	 Kids five and up will be delighted with the fast , funny , and even touching story .	4
2158	e86ed6a087e9f1aac29678103	 Parents may even find that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults .	4
2159	764b2c01c97a16f75dc0d87b6	 An unsettling , memorable cinematic experience that does its predecessors proud .	4
2160	c2c623cff7992bfaa89cda2b7	 Maid in Manhattan might not look so appealing on third or fourth viewing down the road ... But as a high concept vehicle for two bright stars of the moment who can rise to fans ' lofty expectations , the movie passes inspection .	2
2161	910016bf7d99edc94cb36caff	 Much of All About Lily Chou-Chou is mesmerizing : some of its plaintiveness could make you weep .	4
2162	66486a644e6e81fea7725c03a	 Ferrara 's strongest and most touching movie of recent years .	4
2163	0806e429b3086043400238808	 Spielberg 's first real masterpiece , it deserved all the hearts it won -- and wins still , 20 years later .	4
2164	cdd761f02001260522480ac75	 The screenwriters dig themselves in deeper every time they toss logic and science into what is essentially a `` Dungeons and Dragons '' fantasy with modern military weaponry ...	1
2165	7bc410987c9295fd934522a75	 More than simply a portrait of early extreme sports , this peek into the 1970s skateboard revolution is a skateboard film as social anthropology ...	2
2166	6360ff7dbbb8e9dc40ab17698	 What I saw , I enjoyed .	4
2167	6a69b77d8384976e75039c22a	 The level of acting elevates the material above pat inspirational status and gives it a sturdiness and solidity that we 've long associated with Washington the actor .	3
2168	caf0e7d619d77886393b4fa5e	 A deft , delightful mix of sulky teen drama and overcoming-obstacles sports-movie triumph .	3
2169	c00531cefe1c0599abf80ddd9	 Daringly perceptive , taut , piercing and feisty , Biggie and Tupac is undeniably subversive and involving in its bold presentation .	3
2170	393aa506de671b7f344eb7851	 Delivers more than its fair share of saucy hilarity .	3
2171	9abf6d618b3a1b571f51629ef	 A fairly enjoyable mixture of Longest Yard ... and the 1999 Guy Ritchie caper Lock Stock and Two Smoking Barrels .	3
2172	3ea88154a085ac6cedb00780c	 Happily , some things are immune to the folly of changing taste and attitude .	3
2173	dfc343fe5288cb5bef131b55a	 For proof of that on the cinematic front , look no further than this 20th anniversary edition of the film that Spielberg calls , retrospectively , his most personal work yet .	3
2174	f75fd78817ef6ce9e69ec37d3	 Hugely entertaining from start to finish , featuring a fall from grace that still leaves shockwaves , it will gratify anyone who has ever suspected Hollywood of being overrun by corrupt and hedonistic weasels .	4
2175	fc631b0da919562529c4576d3	 It 's not like having a real film of Nijinsky , but at least it 's better than that eponymous 1980 biopic that used soap in the places where the mysteries lingered .	3
2176	54f3f97015f404d5d785d5da3	 It 's probably worth catching solely on its visual merits .	3
2177	b70317cd8c15c6565f1244c48	 If only it had the story to match .	1
2178	bbb649c4417295040cf04b2be	 Like other great documentaries ... this goes after one truth -LRB- the Ford administration 's complicity in tearing ` orphans ' from their mothers -RRB- and stumbles upon others even more compelling .	2
2179	8b25ec0b346daad452ebb7882	 ... only Bond can save us from the latest eccentric , super-wealthy megalomaniac bent on world domination and destruction .	2
2180	e5cbf5b367edb466626c59b40	 The first half bursts with a goofy energy previous Disney films only used for a few minutes here and there .	2
2181	581f4907f23637c3d3d93b2b3	 It 's quite diverting nonsense .	1
2182	bc51a42a80beacec053178124	 An old-fashioned scary movie , one that relies on lingering terror punctuated by sudden shocks and not constant bloodshed punctuated by flying guts .	3
2183	735d11872e286b00d98d3eef1	 For all the wit and hoopla , Festival In Cannes offers rare insight into the structure of relationships .	3
2184	d3303801a4c3ed690a9326f08	 What makes How I Killed My Father compelling , besides its terrific performances , is Fontaine 's willingness to wander into the dark areas of parent-child relationships without flinching .	4
2185	e52371dec8bb30e8cfe50cd17	 Renner ?	2
2186	32a4f46cc2155fe404db41bd7	 s face is chillingly unemotive , yet he communicates a great deal in his performance .	2
2187	d1042495eb55648599e9104b6	 See it for his performance if nothing else .	3
2188	c1908f14015accfb50a11063a	 ... the kind of entertainment that parents love to have their kids see .	4
2189	e9dab9efe3f2bd5eef4a1f533	 It 's a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism .	4
2190	c63be98698d216f82a002edb3	 Its engaging simplicity is driven by appealing leads .	4
2191	5c9bdcd9beef0a2364891061f	 Swimming is above all about a young woman 's face , and by casting an actress whose face projects that woman 's doubts and yearnings , it succeeds .	4
2192	fd75d40360641b825382c1b07	 A respectable venture on its own terms , lacking the broader vision that has seen certain Trek films ... cross over to a more mainstream audience .	2
2193	e9b7ef0a5d9c71a2345573ffe	 It 's weird , wonderful , and not necessarily for kids .	3
2194	52cb544bf03976b4e6e8bada6	 An elegant film with often surprising twists and an intermingling of naiveté and sophistication .	3
2195	3754be87ab764433bac5ca461	 Blessed with two fine , nuanced lead performances .	3
2196	608fce54ed0987c1334ef917d	 While this has the making of melodrama , the filmmaker cuts against this natural grain , producing a work that 's more interested in asking questions than in answering them .	2
2197	a2dfa61ab31894a6e27e0cdb9	 As a girl-meets-girl romantic comedy , Kissing Jessica Steinis quirky , charming and often hilarious .	4
2198	67e19a09283a83bce8f9b44b3	 Yet it 's not quite the genre-busting film it 's been hyped to be because it plays everything too safe .	1
2199	c6f54d70d3110cbef77c579c8	 You do n't need to know your Ice-T 's from your Cool-J 's to realize that as far as these shootings are concerned , something is rotten in the state of California .	1
2200	24d4c9542fecb01b00dbdc440	 Turturro is fabulously funny and over the top as a ` very sneaky ' butler who excels in the art of impossible disappearing\/reappearing acts	4
2201	5933ca28f5ef1e8adbaefffad	 Meant for Star Wars fans .	2
2202	b3c6be111ff21ba7ea5b1ffd4	 It is there to give them a good time .	2
2203	0e1221491944d6e2e70e8e455	 From a deceptively simple premise , this deeply moving French drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times .	4
2204	7c97aed5502f73c185e76b16c	 Simply and eloquently articulates the tangled feelings of particular New Yorkers deeply touched by an unprecedented tragedy .	4
2205	47bbc4fac3d817fa435e3e876	 Provides a very moving and revelatory footnote to the Holocaust .	4
2206	cf82a724b20c23b46e7c59f81	 Terrific performances , great to look at , and funny .	4
2207	feffb31d140e1d3b19975310a	 A little uneven to be the cat 's meow , but it 's good enough to be the purr .	3
2208	1c61ab34626b38b4d65ea5323	 It 's a compelling and horrifying story , and The Laramie Project is worthwhile for reminding us that this sort of thing does , in fact , still happen in America .	4
2209	0016e027c1620898bc2c2c910	 I like it .	3
2210	6cf1ae625f291670a36cb0b13	 There is a freedom to watching stunts that are this crude , this fast-paced and this insane .	3
2211	fa00cc2d4bc761205a1a1b7df	 That rare documentary that incorporates so much of human experience -- drama , conflict , tears and surprise -- that it transcends the normal divisions between fiction and nonfiction film .	4
2212	055e929bfc46827786026f13c	 That rare movie that works on any number of levels -- as a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults .	4
2213	35dab9e68d359b38cb9704093	 It 's both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate Gantz brothers as ordinary , pasty lumpen .	3
2214	11142d5e2737dd5a9a4969d13	 A sharp and quick documentary that is funny and pithy , while illuminating an era of theatrical comedy that , while past , really is n't .	3
2215	11efd2f002c0ee35aeeeb91a8	 The film does a solid job of slowly , steadily building up to the climactic burst of violence .	4
2216	51d3302603f781c80e4a8c778	 Fred Schepisi 's tale of four Englishmen facing the prospect of their own mortality views youthful affluence not as a lost ideal but a starting point .	3
2217	df7d7d59de249843dab341de5	 The directive to protect the code at all costs also begins to blur as the importance of the man and the code merge	2
2218	4e2208527c901e323364be77c	 Overall , Cletis Tout is a winning comedy that excites the imagination and tickles the funny bone .	4
2219	0ba9bd073585762393755168d	 Easily one of the best and most exciting movies of the year .	4
2220	25eedf6fd70eb0020ba157fff	 The script manages the rare trick of seeming at once both refreshingly different and reassuringly familiar .	3
2221	a16008f5da5bc5910cafa1128	 An engaging , formulaic sports drama that carries a charge of genuine excitement .	3
2222	973e62cdba439e55ff7e1d4f0	 Insomnia is one of the year 's best films and Pacino gives one of his most daring , and complicated , performances .	4
2223	1d0ca8fab7bb04bb00a3c1506	 Like Vardalos and Corbett , who play their roles with vibrant charm , the film , directed by Joel Zwick , is heartfelt and hilarious in ways you ca n't fake .	4
2224	2555519438f72b0d5ccfda5f2	 I do n't know if Frailty will turn Bill Paxton into an A-list director , but he can rest contentedly with the knowledge that he 's made at least one damn fine horror movie .	3
2225	29d40f85a10a6f6ce8daadb34	 Despite its flaws ... Belinsky is still able to create an engaging story that keeps you guessing at almost every turn .	3
2226	01e0a24ada7077860793b6331	 Each punch seen through prison bars , the fights become not so much a struggle of man vs. man as Brother-Man vs. The Man .	2
2227	55b6ed278104388e676be6ff8	 The evocative imagery and gentle , lapping rhythms of this film are infectious -- it gets under our skin and draws us in long before the plot kicks into gear .	3
2228	9e8f162fd2cc31302da4c85ba	 Like the best of Godard 's movies ... it is visually ravishing , penetrating , impenetrable .	4
2229	b7a943f3e0f24b052a8d26f69	 Horns and Halos benefits from serendipity but also reminds us of our own responsibility to question what is told as the truth .	3
2230	2127d8caa0729ddc6fa437309	 -LRB- Has -RRB- an immediacy and an intimacy that sucks you in and dares you not to believe it 's all true .	3
2231	05dcac7520d285b6c6492043d	 It treats Ana 's journey with honesty that is tragically rare in the depiction of young women in film .	3
2232	d7e31d2da49dd9a11ded8483b	 Captivates as it shows excess in business and pleasure , allowing us to find the small , human moments , and leaving off with a grand whimper .	3
2233	ad707dfa777efcd7bcd728792	 A refreshingly realistic , affectation-free coming-of-age tale .	4
2234	3f2661cee681d3d3786a87e42	 How good this film might be , depends if you believe that the shocking conclusion is too much of a plunge or not .	3
2235	71d7e6b02b9b9c6a8939e2d28	 Great fun both for sports aficionados and for ordinary louts whose idea of exercise is climbing the steps of a stadium-seat megaplex .	3
2236	b3fdf8ed6496147e563922f62	 Features one of the most affecting depictions of a love affair ever committed to film .	4
2237	878884ea5ec935db8a6d88871	 To honestly address the flaws inherent in how medical aid is made available to American workers , a more balanced or fair portrayal of both sides will be needed .	1
2238	6e74bb29fd9eef85296b3e6c3	 One of the best movies of the year .	4
2239	54aec31d62cf644cabec5fa67	 The usual movie rah-rah , pleasantly and predictably delivered in low-key style by director Michael Apted and writer Tom Stoppard .	3
2240	7274a36ad72d2bcec92b5654e	 A superlative B movie -- funny , sexy , and rousing .	3
2241	83ad127fbf7dd17cebedad1b7	 Those prone to indignation need not apply ; those susceptible to blue hilarity , step right up .	3
2242	2050117dc8bf313b1a4e7918d	 Like Mike is n't going to make box office money that makes Michael Jordan jealous , but it has some cute moments , funny scenes , and hits the target audience -LRB- young Bow Wow fans -RRB- - with nothing but net .	3
2243	7e6df849188c6686f5934acf2	 -LRB- Dong -RRB- makes a valiant effort to understand everyone 's point of view , and he does such a good job of it that Family Fundamentals gets you riled up .	4
2244	539e691a7660f5c04c22df1cd	 The trick when watching Godard is to catch the pitch of his poetics , savor the pleasure of his sounds and images , and ponder the historical , philosophical , and ethical issues that intersect with them .	3
2245	21072dd6f38f3522e995fb7c4	 At its best , which occurs often , Michael Moore 's Bowling for Columbine rekindles the muckraking , soul-searching spirit of the ` Are we a sick society ? '	3
2246	bd71fc9fe0905ababccc5efea	 journalism of the 1960s .	2
2247	4d2d938ec2fc777a8a7efef0e	 A modestly surprising movie .	3
2248	bcf4f81f5c0a3d3fce3eac927	 A headline-fresh thriller set among orthodox Jews on the West Bank , Joseph Cedar 's Time Of Favor manages not only to find a compelling dramatic means of addressing a complex situation , it does so without compromising that complexity .	3
2249	1c8847d52c7f06cb7e74bcdf4	 There 's a spontaneity to The Chateau , a sense of light-heartedness , that makes it attractive throughout .	3
2250	30e383cba1be98d0bfb98b3a3	 The first Tunisian film I have ever seen , and it 's also probably the most good-hearted yet sensual entertainment I 'm likely to see all year .	4
2251	86d6492b5b5288a406e879195	 Like any good romance , Son of the Bride , proves it 's never too late to learn .	3
2252	ed6802b053b1b2bcef71ffbcd	 -LRB- Kline 's -RRB- utterly convincing -- and deeply appealing -- as a noble teacher who embraces a strict moral code , and as a flawed human being who ca n't quite live up to it .	4
2253	20d9749bd0066eb6aa78a87e3	 The film , while not exactly assured in its execution , is notable for its sheer audacity and openness .	3
2254	93129c7124f4de48a026fd709	 A thoroughly enjoyable , heartfelt coming-of-age comedy .	3
2255	1addc0a98dcf3cc84404819e3	 Feeling like a dope has rarely been more fun than it is in Nine Queens .	2
2256	b41fe6cd2b49dcc1dd085fc25	 Leigh makes these lives count .	3
2257	61c7a6658b8dc0035a7619332	 And he allows a gawky actor like Spall -- who could too easily become comic relief in any other film -- to reveal his impressively delicate range .	3
2258	75f7ee91804d1e5e568e4a410	 A lot of fun , with an undeniable energy sparked by two actresses in their 50s working at the peak of their powers .	4
2259	a2b97d6d6bea18a81dc3a0cd4	 Promises is one film that 's truly deserving of its Oscar nomination .	4
2260	59329df31882be1e1775be294	 What bubbles up out of John C. Walsh 's Pipe Dream is the distinct and very welcome sense of watching intelligent people making a movie they might actually want to watch .	3
2261	5b730a4f5c80f0e9344e79f99	 If Reno is to the left of liberal on the political spectrum , her tough , funny , rather chaotic show is n't subversive so much as it is nit-picky about the hypocrisies of our time .	2
2262	4864fcab1fd3c124b2e7112fe	 Beautiful , angry and sad , with a curious sick poetry , as if the Marquis de Sade had gone in for pastel landscapes .	3
2263	cd6dba656da7d76e3c50119bf	 Ms. Hutchins is talented enough and charismatic enough to make us care about Zelda 's ultimate fate .	4
2264	62263a52c7ea79aca5b013f8d	 Monte Cristo smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds .	4
2265	c4e0f435ba1db2a0bf4230a7d	 A mesmerizing cinematic poem from the first frame to the last .	4
2266	840861c185664adff0586ff40	 -LRB- It 's -RRB- a clever thriller with enough unexpected twists to keep our interest .	3
2267	399b112970785b23630a15340	 An undeniably moving film to experience , and ultimately that 's what makes it worth a recommendation .	3
2268	9fc17bb406c8599744953358a	 Nicole Kidman evolved from star to superstar some time over the past year , which means that Birthday Girl is the kind of quirkily appealing minor movie she might not make for a while .	3
2269	5c6c9b896cb983a5cba0b98ff	 Vividly conveys the shadow side of the 30-year friendship between two English women .	2
2270	7f27878319915f09418813d68	 The story has some nice twists but the ending and some of the back-story is a little tired .	1
2271	33468a6202e7bb5811fa26da5	 The performances are all solid ; it merely lacks originality to make it a great movie .	2
2272	147bc6d6d1ea7e3ce35c5beb7	 Manages to please its intended audience -- children -- without placing their parents in a coma-like state .	3
2273	bf5cba749603abe1cd4c5228f	 When you think you 've figured out Bielinsky 's great game , that 's when you 're in the most trouble : He 's the con , and you 're just the mark .	2
2274	9f5c60ba9ca519a1d4d5be4e7	 A strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing Spider-Man .	4
2275	a042dae986106c02d7c299013	 Driven by a fantastic dual performance from Ian Holm ... the film is funny , insightfully human and a delightful lark for history buffs .	4
2276	d52c87c703c85d7f9abdbbdd1	 A well-put-together piece of urban satire .	3
2277	96ab2f5f89c4b92641e9cc3b3	 It 's the sweet Cinderella story that `` Pretty Woman '' wanted to be .	3
2278	35130614188e41c438ba91dc6	 It will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster .	3
2279	dbd596b126566fb2643f0d91e	 What does n't this film have that an impressionable kid could n't stand to hear ?	3
2280	cf2c32772316d5879c02e1f39	 What saves it ... and makes it one of the better video-game-based flicks , is that the film acknowledges upfront that the plot makes no sense , such that the lack of linearity is the point of emotional and moral departure for protagonist Alice .	3
2281	5baeadfef49ef1df6fa43d57e	 A deeply felt and vividly detailed story about newcomers in a strange new world .	3
2282	968941dc2954d897f87ce3dca	 It 's a visual delight and a decent popcorn adventure , as long as you do n't try to look too deep into the story	3
2283	4f1554c2ce2ebae45b3a5e7ed	 It 's a feel-good movie about which you can actually feel good .	4
2284	68efe939a1982513ed832a690	 A full experience , a love story and a murder mystery that expands into a meditation on the deep deceptions of innocence .	3
2285	46da84528ad1e4e971488b2d7	 The Powerpuff Girls arrive on the big screen with their super-powers , their super-simple animation and their super-dooper-adorability intact .	3
2286	26627f0e02916f04c4b4c7af2	 -LRB- Raimi 's -RRB- matured quite a bit with Spider-Man , even though it 's one of the most plain white toast comic book films you 'll ever see .	2
2287	bbbb9d922289aa97aefc16925	 A new film from Bill Plympton , the animation master , is always welcome .	4
2288	affa5a04ce987f25ad45ece76	 A devastating indictment of unbridled greed and materalism .	0
2289	e632247935830dccc10348cab	 What makes the film special is the refreshingly unhibited enthusiasm that the people , in spite of clearly evident poverty and hardship , bring to their music .	3
2290	4e90469a2d803c201b73d8dcf	 The film has a kind of hard , cold effect .	1
2291	423a147d674d0d3a411354e63	 The gags are often a stitch .	3
2292	2fd0c6fcd703ca4beb9bed631	 The asylum material is gripping , as are the scenes of Jia with his family .	4
2293	fda22a9b9d11db20bfbdd6f98	 A bonanza of wacky sight gags , outlandish color schemes , and corny visual puns that can be appreciated equally as an abstract Frank Tashlin comedy and as a playful recapitulation of the artist 's career .	2
2294	478a3c0ce8640c50a54e2b60e	 One ca n't deny its seriousness and quality .	3
2295	d0f011d415a03194d6c0d5d3b	 Good performances and a realistic , non-exploitive approach make Paid in Full worth seeing .	4
2296	780526245708728cdcc9bb6c3	 This engrossing , characteristically complex Tom Clancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time .	2
2297	cce5ee95d76ebcc0fb6806858	 Ryan Gosling is , in a word , brilliant as the conflicted Daniel .	4
2298	e243daa6362f99dcfeb22319b	 ... somehow manages to escape the shackles of its own clichés to be the best espionage picture to come out in weeks .	3
2299	3ecba5b671c442dfc70ba8ddd	 Much of The Lady and the Duke is about quiet , decisive moments between members of the cultural elite as they determine how to proceed as the world implodes .	3
2300	0a41e5c0449f55363ddf7af79	 Takes a simple premise and carries it to unexpected heights .	4
2301	5d9de80c625935f62ff81f35e	 With few respites , Marshall keeps the energy humming , and his edits , unlike those in Moulin Rouge , are crisp and purposeful without overdoing it .	4
2302	fce0b190a410167f0ca08195a	 Its metaphors are opaque enough to avoid didacticism , and the film succeeds as an emotionally accessible , almost mystical work .	3
2303	27d9f259447870537edcaf785	 Provides a satisfactory overview of the bizarre world of extreme athletes as several daredevils express their own views .	3
2304	48b1de2d8c582119a99241af1	 Inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening .	3
2305	029d65f076385cffd8e5018ee	 Comedian , like its subjects , delivers the goods and audiences will have a fun , no-frills ride .	3
2306	a4ced4c568f38efa26c342354	 A naturally funny film , Home Movie makes you crave Chris Smith 's next movie .	4
2307	2d1e45437bfd16523257b2cbd	 Pipe Dream does have its charms .	3
2308	3871c5d9ac15e669b8f5d42ae	 The leads are natural and lovely , the pace is serene , the humor wry and sprightly .	4
2309	09cc77875d0ec5928420d8109	 Those who want to be jolted out of their gourd should drop everything and run to Ichi .	3
2310	6aea478f0d04d5c66b35d7d06	 ... enthusiastically invokes the percussion rhythm , the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games .	3
2311	bc714293da1028c3534b8374f	 Sheds light on a subject few are familiar with , and makes you care about music you may not have heard before .	3
2312	bd73bf3ca98976aa8b9016cbb	 Despite the film 's bizarre developments , Hoffman keeps us riveted with every painful nuance , unexpected flashes of dark comedy and the character 's gripping humanity .	3
2313	f72f0ea30a1e0fe8a047056e4	 To get at the root psychology of this film would require many sessions on the couch of Dr. Freud .	1
2314	9559a6ecf495f020154ca202b	 Great over-the-top moviemaking if you 're in a slap-happy mood .	4
2315	5b5ff1d57d9b46bce8e25376e	 Viveka Seldahl and Sven Wollter will touch you to the core in a film you will never forget -- that you should never forget .	4
2316	eb317c562631888abdadca267	 The magic -LRB- and original running time -RRB- of ace Japanimator Hayao Miyazaki 's Spirited Away survives intact in BV 's re-voiced version .	3
2317	81140256b415d28ccb406e2dd	 From the dull , surreal ache of mortal awareness emerges a radiant character portrait .	3
2318	4b748db7b2fca049b7574bae6	 Captures the raw comic energy of one of our most flamboyant female comics .	4
2319	5ce60602ccae90005b349e8aa	 It 's not particularly subtle ... However , it still manages to build to a terrifying , if obvious , conclusion .	2
2320	b37750b9e871b97a6d08ee0d6	 The auteur 's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug .	3
2321	8819b9b4456f95f128fd3d773	 Bolstered by exceptional performances and a clear-eyed take on the economics of dealing and the pathology of ghetto fabulousness .	4
2322	a996218c81eaeeb0114efd156	 This enthralling documentary ... is at once playful and haunting , an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends .	4
2323	f4190508398f3262efaad76b3	 Some remarkable achival film about how Shanghai -LRB- of all places -RRB- served Jews who escaped the Holocaust .	3
2324	02e87b5d982d1309c3a1e1af6	 In a movie full of surprises , the biggest is that Secret Ballot is a comedy , both gentle and biting .	3
2325	d09ab81f91b3c1edf50bc5779	 The urban landscapes are detailed down to the signs on the kiosks , and the color palette , with lots of somber blues and pinks , is dreamy and evocative .	4
2326	01a3f0c2413ed0b1e8d02e776	 A manically generous Christmas vaudeville .	3
2327	58c191d5a23c99c60d24c987b	 Tony Gayton 's script does n't give us anything we have n't seen before , but director D.J. Caruso 's grimy visual veneer and Kilmer 's absorbing performance increase the gravitational pull considerably .	2
2328	f0bfab67c0c10ffbd1ca9c760	 A psychic journey deep into the very fabric of Iranian ... life .	3
2329	7381f178e7349c4871537ce70	 It 's a smartly directed , grown-up film of ideas .	4
2330	c899c762a25bfa312a45dc627	 While puerile men dominate the story , the women shine .	2
2331	d46977f7d0fca6880e2fb3116	 Unlike lots of Hollywood fluff , this has layered , well-developed characters and some surprises .	3
2332	59cf5758acae41459db893042	 For a film that 's being advertised as a comedy , Sweet Home Alabama is n't as funny as you 'd hoped .	1
2333	56d6b05140790c2b153257923	 For a film that 's being advertised as a comedy , Sweet Home Alabama is n't as funny as you 'd hoped .	1
2334	315325b181078cef6d3b318b8	 Vera has created a provocative , absorbing drama that reveals the curse of a self-hatred instilled by rigid social mores .	3
2335	07f7937cd956505dd93f86145	 A French film with a more down-home flavor .	3
2336	b65f7ae2e925745d9baec3af3	 Depending upon your reaction to this movie , you may never again be able to look at a red felt Sharpie pen without disgust , a thrill , or the giggles .	2
2337	d74a7676ae5bfe89c8fd8149c	 While Bollywood\/Hollywood will undoubtedly provide its keenest pleasures to those familiar with Bombay musicals , it also has plenty for those -LRB- like me -RRB- who are n't .	3
2338	367b243a7c99f9936fc00c9ad	 There are times when you wish that the movie had worked a little harder to conceal its contrivances , but Brown Sugar turns out to be a sweet and enjoyable fantasy .	2
2339	0305e03d13b6ea72f1c970532	 Fontaine masterfully creates a portrait of two strong men in conflict , inextricably entwined through family history , each seeing himself in the other , neither liking what he sees .	3
